Quarter,Quarter Sort Val,College,Department,Major,NewFreshman-M,NewFreshman-F,NewFreshman-Total,Freshman-M,Freshman-F,Freshman-Total,Sophomore-M,Sophomore-F,Sophomore-Total,Junior-M,Junior-F,Junior-Total,Senior-M,Senior-F,Senior-Total,Special-M,Special-F,Special-Total,Total-M,Total-F,Total
wi12,121,MARSHALL,ETHN,Ethnic St,0,0,0,1,0,1,1,4,5,2,1,3,4,8,12,0,0,0,8,13,21
wi12,121,MARSHALL,GMST,German Stu,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
wi12,121,MARSHALL,HDP,Human Dev,0,0,0,0,0,0,1,0,1,2,8,10,1,22,23,0,0,0,4,30,34
wi12,121,MARSHALL,HDP,Pr-HumnDev,0,0,0,0,9,9,1,8,9,3,22,25,1,8,9,0,0,0,5,47,52
wi12,121,MARSHALL,HIST,History,0,0,0,0,1,1,2,1,3,13,10,23,17,12,29,0,0,0,32,24,56
wi12,121,MARSHALL,INTL,Int-5yrEC,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,0,0,0,2,1,3
wi12,121,MARSHALL,INTL,IntSt-Anth,0,0,0,0,0,0,0,3,3,0,1,1,0,0,0,0,0,0,0,4,4
wi12,121,MARSHALL,INTL,IntSt-Econ,0,0,0,2,7,9,0,6,6,8,8,16,17,15,32,0,0,0,27,36,63
wi12,121,MARSHALL,INTL,IntSt-Hist,0,0,0,0,0,0,0,0,0,1,0,1,0,2,2,0,0,0,1,2,3
wi12,121,MARSHALL,INTL,IntSt-Ling,0,0,0,0,0,0,0,1,1,1,4,5,0,0,0,0,0,0,1,5,6
wi12,121,MARSHALL,INTL,IntSt-Lit,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,2,2
wi12,121,MARSHALL,INTL,IntSt-PolS,0,0,0,0,1,1,2,1,3,3,12,15,4,11,15,0,0,0,9,25,34
wi12,121,MARSHALL,INTL,IntSt-Soc,0,0,0,1,3,4,0,3,3,2,4,6,0,7,7,0,0,0,3,17,20
wi12,121,MARSHALL,ITAL,Italian St,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
wi12,121,MARSHALL,JAPN,JapaneseSt,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1
wi12,121,MARSHALL,LATI,LatinAm St,0,0,0,0,0,0,0,1,1,0,0,0,0,2,2,0,0,0,0,3,3
wi12,121,MARSHALL,LING,Lang Stu,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,1,2
wi12,121,MARSHALL,LING,Ling-CogLn,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,1,2
wi12,121,MARSHALL,LING,Ling-LSoc,0,0,0,0,0,0,0,1,1,0,1,1,0,2,2,0,0,0,0,4,4
wi12,121,MARSHALL,LING,Linguistcs,0,0,0,0,1,1,0,0,0,2,1,3,3,5,8,0,0,0,5,7,12
wi12,121,MARSHALL,LIT,Lit/CultSt,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1
wi12,121,MARSHALL,LIT,Lit/Engl,0,0,0,0,1,1,0,2,2,2,3,5,5,9,14,0,0,0,7,15,22
wi12,121,MARSHALL,LIT,Lit/World,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,4,4
wi12,121,MARSHALL,LIT,Lit/Writng,0,0,0,0,0,0,0,1,1,2,4,6,4,8,12,0,0,0,6,13,19
wi12,121,MARSHALL,LIT,Pre-Lit/Wr,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,2,0,2
wi12,121,MARSHALL,LIT,Spanish Lt,0,0,0,0,0,0,0,0,0,1,1,2,0,2,2,0,0,0,1,3,4
wi12,121,MARSHALL,MAE,Aerosp Eng,0,0,0,2,0,2,5,1,6,8,3,11,13,5,18,0,0,0,28,9,37
wi12,121,MARSHALL,MAE,Engin Sci,0,0,0,1,0,1,0,2,2,3,0,3,1,0,1,0,0,0,5,2,7
wi12,121,MARSHALL,MAE,Envir Eng,0,0,0,1,1,2,4,1,5,4,3,7,4,3,7,0,0,0,13,8,21
wi12,121,MARSHALL,MAE,Mech Engin,0,0,0,3,0,3,7,1,8,7,3,10,45,6,51,0,0,0,62,10,72
wi12,121,MARSHALL,MATH,Appld Math,0,0,0,4,0,4,1,5,6,2,1,3,1,3,4,0,0,0,8,9,17
wi12,121,MARSHALL,MATH,Math/SecEd,0,0,0,0,0,0,0,0,0,3,1,4,1,1,2,0,0,0,4,2,6
wi12,121,MARSHALL,MATH,Mathematcs,0,0,0,1,2,3,1,2,3,4,3,7,8,9,17,0,0,0,14,16,30
wi12,121,MARSHALL,MATH,Mth-CompSc,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,0,0,0,2,1,3
wi12,121,MARSHALL,MATH,Mth-Mth&Ec,0,0,0,0,1,1,2,0,2,5,5,10,6,1,7,0,0,0,13,7,20
wi12,121,MARSHALL,MATH,Mth/ApldSc,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,2
wi12,121,MARSHALL,MATH,Pr-Math CS,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1
wi12,121,MARSHALL,MATH,Prob&Stats,0,0,0,0,1,1,1,0,1,0,3,3,0,2,2,0,0,0,1,6,7
wi12,121,MARSHALL,MUS,Mu-CompArt,0,0,0,0,0,0,0,0,0,0,0,0,2,2,4,0,0,0,2,2,4
wi12,121,MARSHALL,MUS,Music,0,0,0,0,0,0,1,1,2,2,1,3,3,2,5,0,0,0,6,4,10
wi12,121,MARSHALL,NENG,NanoEng,0,0,0,2,0,2,2,0,2,2,2,4,5,2,7,0,0,0,11,4,15
wi12,121,MARSHALL,PHIL,Philosophy,0,0,0,0,1,1,0,0,0,7,2,9,6,2,8,0,0,0,13,5,18
wi12,121,MARSHALL,PHYS,Biophysics,0,0,0,0,0,0,0,0,0,0,0,0,3,2,5,0,0,0,3,2,5
wi12,121,MARSHALL,PHYS,Gen Physcs,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1
wi12,121,MARSHALL,PHYS,Phy/ErthSc,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1
wi12,121,MARSHALL,PHYS,Phys/Astro,0,0,0,0,1,1,0,0,0,0,0,0,1,1,2,0,0,0,1,2,3
wi12,121,MARSHALL,PHYS,Phys/Comp,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,1,2
wi12,121,MARSHALL,PHYS,Physics,0,0,0,0,0,0,1,0,1,0,0,0,7,2,9,0,0,0,8,2,10
wi12,121,MARSHALL,POLI,Polit Sci,0,0,0,2,2,4,6,3,9,19,17,36,31,30,61,0,0,0,58,52,110
wi12,121,MARSHALL,POLI,PolSc-Amer,0,0,0,2,0,2,0,0,0,0,4,4,6,3,9,0,0,0,8,7,15
wi12,121,MARSHALL,POLI,PolSc-Comp,0,0,0,0,0,0,0,0,0,0,1,1,0,5,5,0,0,0,0,6,6
wi12,121,MARSHALL,POLI,PolSc-Intl,0,0,0,1,3,4,2,4,6,14,9,23,15,9,24,0,0,0,32,25,57
wi12,121,MARSHALL,POLI,PolSc-PLaw,0,0,0,2,4,6,2,6,8,10,5,15,6,3,9,0,0,0,20,18,38
wi12,121,MARSHALL,POLI,PolSc-PPol,0,0,0,0,0,0,1,2,3,0,1,1,3,2,5,0,0,0,4,5,9
wi12,121,MARSHALL,POLI,PolSc-Thry,0,0,0,0,0,0,3,0,3,1,0,1,2,2,4,0,0,0,6,2,8
wi12,121,MARSHALL,PSYC,Psychology,0,0,0,7,12,19,7,26,33,33,75,108,52,97,149,0,0,0,99,210,309
wi12,121,MARSHALL,RELI,Relig/Stu,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1
wi12,121,MARSHALL,SE,Engin Sci,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
wi12,121,MARSHALL,SE,Struct Eng,0,0,0,8,3,11,4,4,8,21,3,24,30,14,44,0,0,0,63,24,87
wi12,121,MARSHALL,SIO,Earth Sci,0,0,0,0,0,0,1,1,2,0,1,1,3,0,3,0,0,0,4,2,6
wi12,121,MARSHALL,SOC,SocAmSt,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1
wi12,121,MARSHALL,SOC,SocCulCom,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1
wi12,121,MARSHALL,SOC,SocEconSoc,0,0,0,0,0,0,0,0,0,2,3,5,0,2,2,0,0,0,2,5,7
wi12,121,MARSHALL,SOC,SocIntlStu,0,0,0,0,0,0,0,1,1,0,0,0,0,2,2,0,0,0,0,3,3
wi12,121,MARSHALL,SOC,Sociology,0,0,0,1,0,1,1,1,2,11,34,45,9,28,37,0,0,0,22,63,85
wi12,121,MARSHALL,SOC,SocLawSoc,0,0,0,0,0,0,1,0,1,1,2,3,3,5,8,0,0,0,5,7,12
wi12,121,MARSHALL,SOC,SocSciMed,0,0,0,0,0,0,0,0,0,2,3,5,1,1,2,0,0,0,3,4,7
wi12,121,MARSHALL,SOC,SocSolneq,0,0,0,0,0,0,0,0,0,0,1,1,1,2,3,0,0,0,1,3,4
wi12,121,MARSHALL,THEA,Dance,0,0,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,1,2,3
wi12,121,MARSHALL,THEA,Theatre,0,0,0,0,0,0,1,0,1,1,2,3,3,4,7,0,0,0,5,6,11
wi12,121,MARSHALL,UNAF,UndecHumAr,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,3,3
wi12,121,MARSHALL,UNAF,Undeclared,0,0,0,16,18,34,6,15,21,1,1,2,0,0,0,0,0,0,23,34,57
wi12,121,MARSHALL,UNAF,UndecPhysS,0,0,0,3,3,6,3,2,5,0,1,1,0,0,0,0,0,0,6,6,12
wi12,121,MARSHALL,UNAF,UndecSocSc,0,0,0,2,2,4,1,3,4,0,0,0,0,0,0,0,0,0,3,5,8
wi12,121,MARSHALL,USP,Urb Stu&Pl,0,0,0,0,0,0,0,1,1,8,8,16,6,17,23,0,0,0,14,26,40
wi12,121,MARSHALL,VIS,Art Hst/Cr,0,0,0,0,1,1,0,0,0,0,0,0,0,6,6,0,0,0,0,7,7
wi12,121,MARSHALL,VIS,Media,0,0,0,0,0,0,2,0,2,9,4,13,9,5,14,0,0,0,20,9,29
wi12,121,MARSHALL,VIS,Studio VA,0,0,0,0,0,0,0,2,2,0,5,5,0,6,6,0,0,0,0,13,13
wi12,121,MARSHALL,VIS,VA-CompArt,0,0,0,0,0,0,0,0,0,0,2,2,3,1,4,0,0,0,3,3,6
wi12,121,MUIR,ANTH,Anth-Arch,0,0,0,1,1,2,0,4,4,1,3,4,0,3,3,0,0,0,2,11,13
wi12,121,MUIR,ANTH,Anth-Biol,0,0,0,1,1,2,0,4,4,0,2,2,0,3,3,0,0,0,1,10,11
wi12,121,MUIR,ANTH,Anth-Soci,0,0,0,0,1,1,0,2,2,1,5,6,5,9,14,0,0,0,6,17,23
wi12,121,MUIR,BENG,Bioen:Binf,0,0,0,0,1,1,1,0,1,1,0,1,1,1,2,0,0,0,3,2,5
wi12,121,MUIR,BENG,Bioeng:PM,0,0,0,0,0,0,0,0,0,1,0,1,5,2,7,0,0,0,6,2,8
wi12,121,MUIR,BENG,BioengBiot,0,0,0,2,1,3,2,3,5,4,2,6,10,11,21,0,0,0,18,17,35
wi12,121,MUIR,BENG,Bioengin,0,0,0,1,3,4,2,3,5,6,1,7,19,5,24,0,0,0,28,12,40
wi12,121,MUIR,BENG,Pr-BioenPM,0,0,0,1,0,1,0,0,0,0,1,1,1,0,1,0,0,0,2,1,3
wi12,121,MUIR,BIOL,Bioc/CellB,0,0,0,3,8,11,4,3,7,12,9,21,34,60,94,0,0,0,53,80,133
wi12,121,MUIR,BIOL,BiolBioinf,0,0,0,0,0,0,0,1,1,0,1,1,1,0,1,0,0,0,1,2,3
wi12,121,MUIR,BIOL,Ec/Beh/Evo,0,0,0,2,1,3,0,4,4,3,5,8,7,17,24,0,0,0,12,27,39
wi12,121,MUIR,BIOL,Genl Biol,0,0,0,4,14,18,7,12,19,7,26,33,32,70,102,0,0,0,50,122,172
wi12,121,MUIR,BIOL,Human Bio,0,0,0,5,18,23,17,31,48,17,28,45,52,71,123,0,0,0,91,148,239
wi12,121,MUIR,BIOL,Microbiol,0,0,0,1,0,1,1,2,3,5,2,7,7,3,10,0,0,0,14,7,21
wi12,121,MUIR,BIOL,Molec Biol,0,0,0,0,2,2,0,3,3,2,3,5,13,11,24,0,0,0,15,19,34
wi12,121,MUIR,BIOL,PhyslNeuro,0,0,0,4,8,12,6,10,16,13,11,24,30,33,63,0,0,0,53,62,115
wi12,121,MUIR,CENG,Chem Engin,0,0,0,4,2,6,5,3,8,9,6,15,15,12,27,0,0,0,33,23,56
wi12,121,MUIR,CGS,CritGendSt,0,0,0,0,1,1,0,0,0,0,0,0,1,1,2,0,0,0,1,2,3
wi12,121,MUIR,CHEM,Bioch/Chem,0,0,0,1,6,7,6,11,17,20,18,38,26,20,46,0,0,0,53,55,108
wi12,121,MUIR,CHEM,Chem Educ,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1
wi12,121,MUIR,CHEM,Chem Phys,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1
wi12,121,MUIR,CHEM,Chemistry,0,0,0,1,1,2,5,1,6,6,6,12,10,6,16,0,0,0,22,14,36
wi12,121,MUIR,CHEM,Envir Chem,0,0,0,0,0,0,0,0,0,1,1,2,1,0,1,0,0,0,2,1,3
wi12,121,MUIR,CHEM,MolecSynth,0,0,0,0,1,1,0,0,0,1,0,1,0,1,1,0,0,0,1,2,3
wi12,121,MUIR,CHEM,Pharm Chem,0,0,0,1,6,7,7,6,13,12,8,20,8,20,28,0,0,0,28,40,68
wi12,121,MUIR,CHIN,Chinese St,0,0,0,0,0,0,0,0,0,1,1,2,1,0,1,0,0,0,2,1,3
wi12,121,MUIR,CLAS,Classic St,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,2,2
wi12,121,MUIR,COGS,Cog Sci,0,0,0,2,3,5,1,9,10,7,7,14,6,12,18,0,0,0,16,31,47
wi12,121,MUIR,COGS,CogSc/ClAs,0,0,0,0,1,1,0,2,2,0,4,4,0,3,3,0,0,0,0,10,10
wi12,121,MUIR,COGS,CogSc/Comp,0,0,0,0,0,0,2,0,2,0,1,1,3,0,3,0,0,0,5,1,6
wi12,121,MUIR,COGS,CogSc/HCI,0,0,0,0,1,1,2,2,4,2,3,5,3,3,6,0,0,0,7,9,16
wi12,121,MUIR,COGS,CogSc/HCog,0,0,0,0,1,1,1,0,1,1,0,1,0,3,3,0,0,0,2,4,6
wi12,121,MUIR,COGS,CogSc/Neur,0,0,0,2,1,3,1,5,6,7,20,27,13,15,28,0,0,0,23,41,64
wi12,121,MUIR,COMM,Communic,0,0,0,0,8,8,7,13,20,12,29,41,23,60,83,0,0,0,42,110,152
wi12,121,MUIR,CSE,Comp Sci,0,0,0,3,4,7,14,6,20,37,7,44,42,17,59,0,0,0,96,34,130
wi12,121,MUIR,CSE,CompEngCSE,0,0,0,2,1,3,4,1,5,12,2,14,9,0,9,0,0,0,27,4,31
wi12,121,MUIR,CSE,CompScBinf,0,0,0,1,0,1,1,0,1,2,0,2,4,1,5,0,0,0,8,1,9
wi12,121,MUIR,ECE,CompEngECE,0,0,0,1,0,1,0,0,0,2,1,3,2,0,2,0,0,0,5,1,6
wi12,121,MUIR,ECE,Electr Eng,0,0,0,6,1,7,6,4,10,16,4,20,23,1,24,0,0,0,51,10,61
wi12,121,MUIR,ECE,Pr-EngPhys,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1
wi12,121,MUIR,ECON,Ec-Mth&Ecn,0,0,0,4,3,7,3,3,6,5,3,8,2,2,4,0,0,0,14,11,25
wi12,121,MUIR,ECON,Econ-MgtSc,0,0,0,3,10,13,14,9,23,28,23,51,51,27,78,0,0,0,96,69,165
wi12,121,MUIR,ECON,Economics,0,0,0,8,11,19,18,17,35,48,29,77,67,43,110,0,0,0,141,100,241
wi12,121,MUIR,ESYS,EnvSys(EB),0,0,0,0,5,5,3,11,14,9,8,17,8,21,29,0,0,0,20,45,65
wi12,121,MUIR,ESYS,EnvSys(EC),0,0,0,0,1,1,0,1,1,0,2,2,0,1,1,0,0,0,0,5,5
wi12,121,MUIR,ESYS,EnvSys(EP),0,0,0,0,1,1,0,0,0,0,6,6,3,2,5,0,0,0,3,9,12
wi12,121,MUIR,ESYS,EnvSys(ES),0,0,0,0,0,0,3,0,3,0,0,0,1,3,4,0,0,0,4,3,7
wi12,121,MUIR,ETHN,Ethnic St,0,0,0,0,0,0,0,0,0,2,1,3,1,7,8,0,0,0,3,8,11
wi12,121,MUIR,HDP,Human Dev,0,0,0,0,0,0,1,0,1,1,3,4,6,22,28,0,0,0,8,25,33
wi12,121,MUIR,HDP,Pr-HumnDev,0,0,0,0,3,3,2,10,12,2,16,18,0,7,7,0,0,0,4,36,40
wi12,121,MUIR,HIST,History,0,0,0,0,0,0,1,2,3,5,5,10,16,19,35,0,0,0,22,26,48
wi12,121,MUIR,INTL,IntSt-Anth,0,0,0,0,1,1,1,1,2,0,0,0,0,3,3,0,0,0,1,5,6
wi12,121,MUIR,INTL,IntSt-Econ,0,0,0,2,1,3,4,4,8,1,9,10,8,14,22,0,0,0,15,28,43
wi12,121,MUIR,INTL,IntSt-Hist,0,0,0,0,0,0,0,0,0,2,0,2,2,0,2,0,0,0,4,0,4
wi12,121,MUIR,INTL,IntSt-Ling,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,2,2
wi12,121,MUIR,INTL,IntSt-Lit,0,0,0,0,1,1,0,2,2,0,0,0,0,1,1,0,0,0,0,4,4
wi12,121,MUIR,INTL,IntSt-PolS,0,0,0,1,1,2,2,2,4,3,4,7,2,16,18,0,0,0,8,23,31
wi12,121,MUIR,INTL,IntSt-Soc,0,0,0,0,1,1,0,1,1,1,5,6,2,9,11,0,0,0,3,16,19
wi12,121,MUIR,JAPN,JapaneseSt,0,0,0,0,0,0,1,1,2,1,0,1,2,1,3,0,0,0,4,2,6
wi12,121,MUIR,LATI,LatinAm St,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,1,2
wi12,121,MUIR,LING,Lang Stu,0,0,0,0,0,0,0,1,1,1,1,2,0,0,0,0,0,0,1,2,3
wi12,121,MUIR,LING,Ling-CogLn,0,0,0,0,2,2,0,0,0,0,2,2,2,1,3,0,0,0,2,5,7
wi12,121,MUIR,LING,Ling-LSoc,0,0,0,0,0,0,0,0,0,2,3,5,0,0,0,0,0,0,2,3,5
wi12,121,MUIR,LING,Linguistcs,0,0,0,0,1,1,1,1,2,4,3,7,2,5,7,0,0,0,7,10,17
wi12,121,MUIR,LIT,Lit/Compos,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1
wi12,121,MUIR,LIT,Lit/CultSt,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,2,2
wi12,121,MUIR,LIT,Lit/Engl,0,0,0,0,0,0,0,4,4,1,4,5,5,8,13,0,0,0,6,16,22
wi12,121,MUIR,LIT,Lit/World,0,0,0,0,0,0,0,0,0,0,2,2,0,2,2,0,0,0,0,4,4
wi12,121,MUIR,LIT,Lit/Writng,0,0,0,0,3,3,0,4,4,5,6,11,4,14,18,0,0,0,9,27,36
wi12,121,MUIR,LIT,Pre-Lit/Wr,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
wi12,121,MUIR,LIT,Spanish Lt,0,0,0,0,1,1,1,1,2,0,0,0,1,3,4,0,0,0,2,5,7
wi12,121,MUIR,MAE,Aerosp Eng,0,0,0,1,0,1,6,2,8,9,2,11,19,4,23,0,0,0,35,8,43
wi12,121,MUIR,MAE,Engin Sci,0,0,0,1,0,1,3,0,3,0,1,1,3,0,3,0,0,0,7,1,8
wi12,121,MUIR,MAE,Envir Eng,0,0,0,5,2,7,6,7,13,8,6,14,9,7,16,0,0,0,28,22,50
wi12,121,MUIR,MAE,Mech Engin,0,0,0,4,1,5,4,0,4,9,1,10,45,5,50,0,0,0,62,7,69
wi12,121,MUIR,MATH,Appld Math,0,0,0,4,0,4,3,2,5,1,4,5,1,3,4,0,0,0,9,9,18
wi12,121,MUIR,MATH,Math/SecEd,0,0,0,0,3,3,0,2,2,1,3,4,2,1,3,0,0,0,3,9,12
wi12,121,MUIR,MATH,Mathematcs,0,0,0,3,3,6,0,1,1,4,1,5,9,6,15,0,0,0,16,11,27
wi12,121,MUIR,MATH,Mth-CompSc,0,0,0,0,0,0,1,0,1,0,0,0,2,0,2,0,0,0,3,0,3
wi12,121,MUIR,MATH,Mth-Mth&Ec,0,0,0,3,4,7,1,1,2,8,3,11,1,4,5,0,0,0,13,12,25
wi12,121,MUIR,MATH,Mth/ApldSc,0,0,0,1,0,1,0,0,0,1,0,1,2,0,2,0,0,0,4,0,4
wi12,121,MUIR,MATH,Prob&Stats,0,0,0,0,0,0,0,0,0,1,1,2,7,0,7,0,0,0,8,1,9
wi12,121,MUIR,MUS,Mu-CompArt,0,0,0,1,1,2,2,0,2,3,0,3,8,0,8,0,0,0,14,1,15
wi12,121,MUIR,MUS,Music,0,0,0,1,1,2,1,1,2,1,1,2,1,3,4,0,0,0,4,6,10
wi12,121,MUIR,MUS,Music Hum,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1
wi12,121,MUIR,NENG,NanoEng,0,0,0,2,0,2,3,0,3,10,3,13,1,1,2,0,0,0,16,4,20
wi12,121,MUIR,PHIL,Philosophy,0,0,0,1,0,1,1,0,1,7,4,11,3,3,6,0,0,0,12,7,19
wi12,121,MUIR,PHYS,Biophysics,0,0,0,0,0,0,1,0,1,0,1,1,4,1,5,0,0,0,5,2,7
wi12,121,MUIR,PHYS,Phy/ErthSc,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1
wi12,121,MUIR,PHYS,Phys/Astro,0,0,0,0,0,0,0,0,0,3,0,3,4,0,4,0,0,0,7,0,7
wi12,121,MUIR,PHYS,Physics,0,0,0,1,0,1,1,0,1,3,0,3,13,1,14,0,0,0,18,1,19
wi12,121,MUIR,POLI,Polit Sci,0,0,0,3,0,3,5,9,14,20,11,31,26,23,49,0,0,0,54,43,97
wi12,121,MUIR,POLI,PolSc-Amer,0,0,0,0,0,0,0,1,1,3,2,5,2,0,2,0,0,0,5,3,8
wi12,121,MUIR,POLI,PolSc-Comp,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1
wi12,121,MUIR,POLI,PolSc-Intl,0,0,0,0,2,2,1,7,8,4,7,11,17,9,26,0,0,0,22,25,47
wi12,121,MUIR,POLI,PolSc-PLaw,0,0,0,1,0,1,7,2,9,6,4,10,5,5,10,0,0,0,19,11,30
wi12,121,MUIR,POLI,PolSc-PPol,0,0,0,0,1,1,1,1,2,1,0,1,3,0,3,0,0,0,5,2,7
wi12,121,MUIR,POLI,PolSc-Thry,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,2,0,2
wi12,121,MUIR,PSYC,Psychology,0,0,0,6,41,47,14,34,48,21,78,99,44,104,148,0,0,0,85,257,342
wi12,121,MUIR,RELI,Relig/Stu,0,0,0,0,0,0,0,0,0,0,0,0,3,1,4,0,0,0,3,1,4
wi12,121,MUIR,RUSS,Russ&SovSt,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1
wi12,121,MUIR,SE,Struct Eng,0,0,0,9,3,12,9,5,14,15,5,20,24,10,34,0,0,0,57,23,80
wi12,121,MUIR,SIO,Earth Sci,0,0,0,1,1,2,0,1,1,1,1,2,4,2,6,0,0,0,6,5,11
wi12,121,MUIR,SIO,ErSc-Geol,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,2,0,2
wi12,121,MUIR,SOC,SocAmSt,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1
wi12,121,MUIR,SOC,SocCulCom,0,0,0,0,0,0,1,0,1,2,2,4,1,3,4,0,0,0,4,5,9
wi12,121,MUIR,SOC,SocEconSoc,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,1,2
wi12,121,MUIR,SOC,SocIntlStu,0,0,0,0,0,0,0,0,0,0,1,1,0,2,2,0,0,0,0,3,3
wi12,121,MUIR,SOC,Sociology,0,0,0,2,2,4,4,5,9,10,16,26,9,23,32,0,0,0,25,46,71
wi12,121,MUIR,SOC,SocLawSoc,0,0,0,0,1,1,1,3,4,1,2,3,3,3,6,0,0,0,5,9,14
wi12,121,MUIR,SOC,SocSciMed,0,0,0,0,0,0,0,0,0,1,2,3,0,5,5,0,0,0,1,7,8
wi12,121,MUIR,SOC,SocSolneq,0,0,0,0,1,1,0,1,1,0,1,1,0,3,3,0,0,0,0,6,6
wi12,121,MUIR,THEA,Dance,0,0,0,0,1,1,1,0,1,0,1,1,0,2,2,0,0,0,1,4,5
wi12,121,MUIR,THEA,Theatre,0,0,0,1,5,6,1,1,2,1,3,4,3,9,12,0,0,0,6,18,24
wi12,121,MUIR,TWS,ThirdWldSt,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1
wi12,121,MUIR,UNAF,Limited St,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1
wi12,121,MUIR,UNAF,UndecHumAr,0,0,0,1,3,4,0,1,1,1,0,1,0,0,0,0,0,0,2,4,6
wi12,121,MUIR,UNAF,Undeclared,0,0,0,23,33,56,15,17,32,5,4,9,0,0,0,0,0,0,43,54,97
wi12,121,MUIR,UNAF,UndecPhysS,0,0,0,2,2,4,3,1,4,0,0,0,0,0,0,0,0,0,5,3,8
wi12,121,MUIR,UNAF,UndecSocSc,0,0,0,1,4,5,2,2,4,0,0,0,0,0,0,0,0,0,3,6,9
wi12,121,MUIR,USP,Urb Stu&Pl,0,0,0,0,0,0,1,1,2,6,7,13,5,9,14,0,0,0,12,17,29
wi12,121,MUIR,VIS,Art Hst/Cr,0,0,0,0,0,0,1,0,1,0,3,3,1,2,3,0,0,0,2,5,7
wi12,121,MUIR,VIS,Media,0,0,0,0,1,1,2,3,5,11,7,18,7,16,23,0,0,0,20,27,47
wi12,121,MUIR,VIS,Studio VA,0,0,0,0,0,0,0,4,4,1,2,3,3,8,11,0,0,0,4,14,18
wi12,121,MUIR,VIS,VA-CompArt,0,0,0,0,0,0,1,0,1,1,3,4,6,3,9,0,0,0,8,6,14
wi12,121,REVELLE,ANTH,Anth-Arch,0,0,0,0,1,1,0,1,1,0,1,1,1,1,2,0,0,0,1,4,5
wi12,121,REVELLE,ANTH,Anth-Biol,0,0,0,0,2,2,1,0,1,2,1,3,1,5,6,0,0,0,4,8,12
wi12,121,REVELLE,ANTH,Anth-Soci,0,0,0,0,0,0,0,2,2,0,1,1,2,8,10,0,0,0,2,11,13
wi12,121,REVELLE,BENG,Bioen:Binf,0,0,0,6,4,10,1,4,5,3,0,3,2,3,5,0,0,0,12,11,23
wi12,121,REVELLE,BENG,Bioeng:PM,0,0,0,0,0,0,0,0,0,0,0,0,15,4,19,0,0,0,15,4,19
wi12,121,REVELLE,BENG,BioengBiot,0,0,0,3,2,5,2,3,5,8,1,9,26,14,40,0,0,0,39,20,59
